len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label
52,-1,167,1,52,-1,359,-1,151,1,52,-1,167,1,52,-1,0.5700588226318359,0.3528594970703125,9.099006652832031,1.2521743774414062,0.2980232238769531,0.6299018859863281,0.3380775451660156,9049,52,1623,12,20,24,3,154.89602088928223,49.38006401062012,0,1,0,0,0,1,47774,1194,mail
215,-1,52,1,231,1,52,-1,151,-1,52,1,199,-1,52,1,0.43392181396484375,2.7930736541748047,0.22292137145996094,19.759178161621094,0.43892860412597656,8.3770751953125,0.4220008850097656,4915,52,983,17,15,24,0,329.7390937805176,121.15287780761719,0,1,0,0,1,1,47774,1194,mail
52,-1,151,-1,52,1,231,-1,52,1,151,1,52,-1,151,1,21.36707305908203,0.5939006805419922,4.238128662109375,0.6718635559082031,0.6661415100097656,0.30493736267089844,0.6461143493652344,1553,52,231,7,8,14,0,148.05006980895996,67.95692443847656,0,1,0,0,0,1,47774,1194,mail
2864,1,1458,1,4270,1,2864,1,1458,1,1458,1,1458,1,1458,1,0.09894371032714844,0.06198883056640625,0.06198883056640625,0.07510185241699219,0.06079673767089844,0.19621849060058594,0.06198883056640625,55057,52,4270,24,8,7,24,3.2799243927001953,0.4010200500488281,0,1,0,0,1,1,1194,47774,mail
520,1,2864,1,1458,1,1458,1,2864,1,1458,1,52,-1,1458,1,0.05698204040527344,0.0400543212890625,0.04291534423828125,0.04601478576660156,0.04506111145019531,0.27489662170410156,0.0171661376953125,44776,52,4502,21,11,11,20,3.3690929412841797,0.34308433532714844,0,1,0,0,1,1,1194,47774,mail
1458,1,167,-1,1458,-1,169,1,2864,1,1458,-1,1458,1,1458,1,0.013113021850585938,0.051021575927734375,0.0,0.00095367431640625,0.04792213439941406,0.012159347534179688,0.05793571472167969,46183,52,4270,20,12,8,21,2.8710365295410156,0.26297569274902344,0,1,0,0,0,1,1194,47774,mail
128,1,52,-1,1458,1,1458,1,1458,1,1458,1,1458,1,1458,1,0.06008148193359375,0.3731250762939453,0.016927719116210938,0.02002716064453125,0.2110004425048828,0.02384185791015625,0.027179718017578125,36767,52,3096,21,11,11,20,3.16619873046875,0.3859996795654297,0,1,0,0,1,1,1194,47774,mail
1458,1,2864,1,1458,1,1458,-1,1458,-1,1458,1,1458,1,1458,-1,0.050067901611328125,0.050067901611328125,0.02193450927734375,0.015974044799804688,0.015020370483398438,0.05602836608886719,0.008106231689453125,44309,52,4270,21,11,7,22,16.488075256347656,13.518095016479492,0,1,0,0,0,1,1194,47774,mail
742,-1,52,-1,1082,1,2864,1,2864,1,2864,1,1458,1,397,-1,0.1270771026611328,0.5939006805419922,0.0591278076171875,0.05793571472167969,0.05793571472167969,0.06103515625,0.1010894775390625,67818,52,4270,28,4,2,26,2.9981136322021484,0.5939006805419922,0,1,0,0,1,1,1194,47774,mail
4270,1,1458,1,52,-1,1458,1,4270,1,1458,1,397,-1,52,-1,0.06198883056640625,0.19502639770507812,0.007867813110351562,0.06318092346191406,0.05984306335449219,0.04601478576660156,0.0021457672119140625,63863,52,4270,23,9,8,23,1.97601318359375,0.24700164794921875,0,1,0,0,0,1,1194,47774,mail
2864,1,1458,1,2864,1,52,-1,1458,1,1458,1,4270,1,52,-1,0.0629425048828125,0.0,0.04601478576660156,0.014066696166992188,0.0,0.06103515625,0.0438690185546875,54730,52,4270,24,8,8,23,1.8661022186279297,0.4069805145263672,0,1,0,0,0,1,1194,47774,mail
165,1,2864,1,1458,1,1458,1,4270,1,2864,1,1458,1,2864,1,0.0,0.05888938903808594,0.0,0.06413459777832031,0.06103515625,0.06198883056640625,0.00095367431640625,65858,52,4270,25,7,8,23,1.898050308227539,0.2269744873046875,0,1,0,0,1,1,1194,47774,mail
2864,1,1458,1,1458,-1,1458,1,4270,1,2864,1,4270,1,2864,1,0.05984306335449219,0.051021575927734375,0.010013580322265625,0.06318092346191406,0.06079673767089844,0.06198883056640625,0.06103515625,70082,52,4270,26,6,5,27,5.415916442871094,3.80706787109375,0,1,0,0,0,1,1194,47774,mail
2864,1,4270,1,2864,1,1458,1,1458,-1,52,-1,1458,1,4270,1,0.06198883056640625,0.06103515625,0.06103515625,0.051021575927734375,0.00095367431640625,0.0400543212890625,0.06198883056640625,71093,52,4270,26,6,4,27,1.9500255584716797,0.44608116149902344,0,1,0,0,0,1,1194,47774,mail
4270,1,4270,1,2864,1,4270,1,2864,1,2864,1,52,-1,52,-1,0.06198883056640625,0.05984306335449219,0.06198883056640625,0.06103515625,0.06198883056640625,0.05602836608886719,0.00095367431640625,72428,52,4270,29,3,3,29,2.0399093627929688,0.4029273986816406,0,1,0,0,0,1,1194,47774,mail
102,1,102,-1,94,1,205,-1,94,1,112,1,301,-1,94,1,8.821964263916016,1.230001449584961,9.62209701538086,1.1339187622070312,0.5691051483154297,9.37199592590332,1.1060237884521484,9008,94,1492,17,15,24,3,1026.7651081085205,754.7979354858398,0,0,0,0,0,0,1701,1701,mail
144,1,144,-1,144,1,256,-1,144,1,160,1,352,-1,160,1,8.704185485839844,1.199960708618164,9.516000747680664,0.9360313415527344,2.4900436401367188,8.906841278076172,2.1359920501708984,10002,29,1500,15,17,20,3,866.8169975280762,418.4441566467285,0,0,0,0,0,0,4500,4500,mail
176,1,224,-1,720,1,144,-1,320,-1,176,1,224,-1,144,1,32.5319766998291,1.7240047454833984,63.06004524230957,95.8709716796875,1.528024673461914,32.27806091308594,1.7790794372558594,10952,56,1556,16,16,19,3,5351.001977920532,4919.299125671387,0,0,0,0,0,0,4500,4500,mail
192,-1,192,1,144,-1,208,-1,224,1,192,-1,208,1,192,-1,1.4870166778564453,53.730010986328125,518.8808441162109,3.1790733337402344,35.40205955505371,2.0110607147216797,32.624006271362305,9744,56,1500,14,18,20,2,5974.415063858032,4912.773132324219,0,0,0,0,0,0,4500,4500,mail
56,-1,1328,-1,160,1,144,1,320,1,192,-1,192,1,384,-1,0.010013580322265625,1.1780261993408203,0.011920928955078125,7.885932922363281,9.758949279785156,1.5101432800292969,9.050846099853516,7960,56,1328,15,17,20,1,6219.132900238037,4905.447006225586,0,0,0,0,0,0,4500,4500,mail
128,1,144,1,336,-1,144,1,160,-1,656,1,1500,-1,56,-1,0.16999244689941406,10.365009307861328,1.461029052734375,9.283065795898438,2.2268295288085938,10.98012924194336,0.0019073486328125,10472,56,1500,15,17,20,3,929.8920631408691,524.202823638916,0,0,0,0,0,0,4500,4500,mail
208,-1,128,1,128,-1,128,-1,128,1,29,1,29,-1,240,1,1.5039443969726562,8.886098861694336,109.4667911529541,1.5079975128173828,873.3491897583008,407.89294242858887,2171.4119911193848,9250,29,1500,16,16,22,3,5111.97304725647,2171.4119911193848,0,0,0,0,0,0,4500,4500,mail
192,1,384,-1,224,1,192,-1,192,1,144,-1,208,-1,224,1,8.932113647460938,1.9218921661376953,8.973121643066406,1.5819072723388672,58.02297592163086,559.8471164703369,3.2558441162109375,5232,144,1040,10,12,13,0,1096.3311195373535,559.8471164703369,0,0,0,0,0,0,4500,4500,mail
144,1,144,-1,144,1,256,-1,144,1,160,1,352,-1,160,1,8.897066116333008,1.2400150299072266,9.629964828491211,1.194000244140625,0.5779266357421875,9.158134460449219,2.397775650024414,10344,56,1500,15,17,19,3,752.6381015777588,487.67614364624023,0,0,0,0,0,0,4500,4500,mail
896,1,144,-1,320,-1,176,1,224,-1,144,1,144,-1,144,-1,61.77115440368652,113.26003074645996,1.6448497772216797,31.383037567138672,1.6939640045166016,8.727073669433594,108.9470386505127,10664,56,1500,15,17,20,3,5338.083028793335,4912.359952926636,0,0,0,0,0,0,4500,4500,mail
176,1,128,-1,192,-1,208,1,128,-1,176,-1,192,1,128,-1,18.332958221435547,535.128116607666,3.264904022216797,24.10101890563965,11.340141296386719,1.6150474548339844,18.280982971191406,5802,29,880,14,18,25,0,5932.456016540527,3571.924924850464,0,0,0,0,0,0,4500,4500,mail
160,-1,656,1,1500,-1,56,-1,1556,-1,1296,-1,144,1,128,1,2.3529529571533203,10.71786880493164,0.0011920928955078125,0.010013580322265625,0.007867813110351562,1.194000244140625,0.019073486328125,10744,56,1556,12,20,20,3,1156.2340259552002,790.9731864929199,0,0,0,0,0,0,4500,4500,mail
128,1,128,-1,256,1,240,1,128,-1,128,1,96,-1,96,1,8.569955825805664,57.78789520263672,0.1900196075439453,55.30810356140137,1.3840198516845703,26.57485008239746,0.8230209350585938,9976,56,1556,17,15,21,3,5134.521007537842,4891.200065612793,0,0,0,0,0,0,4500,4500,mail
192,1,144,-1,208,-1,224,1,192,-1,208,1,192,-1,176,1,58.84099006652832,729.4800281524658,3.0188560485839844,35.02011299133301,1.631021499633789,32.61899948120117,1.561880111694336,9480,56,1500,14,18,20,2,6173.462867736816,4902.8379917144775,0,0,0,0,0,0,4500,4500,mail
1328,-1,160,1,144,1,320,1,192,-1,192,1,384,-1,224,1,1.3239383697509766,0.014066696166992188,7.781028747558594,10.10894775390625,1.5888214111328125,9.198188781738281,1.714944839477539,6992,144,1328,13,14,16,1,1063.8318061828613,556.5259456634521,0,0,0,0,0,0,4500,4500,mail
218,1,246,-1,88,1,88,-1,164,-1,108,-1,102,-1,94,1,0.6318092346191406,39.46113586425781,0.2300739288330078,147.08781242370605,254.7311782836914,214.60986137390137,8.124113082885742,8674,81,1500,14,18,23,3,974.1799831390381,254.7311782836914,0,0,0,0,0,0,0,0,mail
148,1,156,-1,82,1,132,1,145,-1,82,1,135,1,117,-1,2.701997756958008,20.540952682495117,15.250205993652344,1.1799335479736328,30.41386604309082,2.4280548095703125,0.7979869842529297,4608,81,730,18,14,27,0,5358.358144760132,1686.7449283599854,0,0,0,0,0,0,0,0,mail
112,-1,301,1,94,-1,104,-1,123,1,94,-1,611,-1,1500,1,8.75091552734375,0.5619525909423828,0.39505958557128906,8.674144744873047,0.5698204040527344,1.1851787567138672,9.535789489746094,8828,70,1500,17,15,24,3,1079.0519714355469,372.683048248291,0,0,0,0,0,0,0,0,mail
94,1,169,1,862,-1,94,1,267,1,129,-1,94,1,171,1,14.54305648803711,1.0979175567626953,31.260967254638672,145.16091346740723,1.1241436004638672,25.53701400756836,7.35783576965332,4642,70,862,18,14,27,0,5301.804065704346,1158.3490371704102,0,0,0,0,0,0,0,0,mail
599,-1,1500,1,1223,1,1500,1,94,-1,88,-1,252,-1,133,1,10.381937026977539,0.02002716064453125,0.010967254638671875,0.6480216979980469,0.0019073486328125,7.98797607421875,9.91201400756836,9501,82,1500,20,12,22,3,1047.428846359253,666.0091876983643,0,0,0,0,0,0,0,0,mail
159,1,88,-1,82,1,82,1,88,-1,88,1,88,-1,81,1,1.1658668518066406,8.224010467529297,108.72411727905273,0.6139278411865234,139.33300971984863,0.23889541625976562,434.2770576477051,8245,81,1500,15,17,24,3,5087.255954742432,795.5420017242432,0,0,0,0,0,0,0,0,mail
94,-1,264,-1,145,1,141,-1,340,1,168,-1,141,1,141,-1,7.811069488525391,9.623050689697266,1.1219978332519531,8.627891540527344,1.1000633239746094,8.630990982055664,0.8771419525146484,5432,81,1139,19,13,28,0,1605.1831245422363,594.2349433898926,0,0,0,0,0,0,0,0,mail
218,1,246,-1,88,-1,70,1,88,-1,70,1,108,-1,81,1,0.6239414215087891,54.70991134643555,0.024080276489257812,302.232027053833,0.015974044799804688,988.1289005279541,509.6261501312256,8631,70,1500,15,17,22,3,4546.514987945557,1289.1409397125244,0,0,0,0,0,0,0,0,mail
94,-1,94,-1,168,-1,94,-1,94,-1,94,-1,141,1,141,-1,0.013828277587890625,0.06198883056640625,2.068042755126953,1.9390583038330078,1.920938491821289,2.640962600708008,0.9310245513916016,5126,94,712,15,17,27,0,1019.6177959442139,301.8760681152344,0,0,0,0,0,0,0,0,mail
94,1,94,1,94,-1,81,1,94,-1,94,-1,94,-1,94,-1,112.08200454711914,0.5619525909423828,171.94294929504395,1699.99098777771,0.0040531158447265625,0.07796287536621094,0.00095367431640625,1236,70,164,5,8,13,0,3881.985902786255,1699.99098777771,0,0,0,0,0,0,0,0,mail
60,1,60,-1,52,1,163,-1,52,1,70,1,259,-1,52,1,8.294820785522461,0.6511211395263672,9.022951126098633,0.5540847778320312,0.49591064453125,8.52513313293457,0.5309581756591797,7591,52,2864,17,15,26,2,887.9427909851074,692.0998096466064,1,0,0,0,0,1,51776,587,mail
52,-1,127,-1,1097,1,52,-1,225,-1,87,1,52,-1,129,-1,2.165079116821289,1.0058879852294922,27.95100212097168,256.61492347717285,1.0371208190917969,23.58102798461914,9.17506217956543,2029,52,1097,4,8,10,0,438.00902366638184,256.61492347717285,0,1,0,0,0,1,51776,587,mail
60,1,60,-1,52,1,163,-1,52,1,70,1,259,-1,52,1,8.16798210144043,0.8490085601806641,8.952856063842773,0.5190372467041016,0.5221366882324219,8.50987434387207,0.5681514739990234,7578,52,1458,16,16,25,3,990.440845489502,796.9720363616943,1,0,0,0,0,1,59188,587,mail
52,-1,127,-1,637,1,52,-1,225,-1,87,1,52,-1,129,-1,12.130975723266602,1.077890396118164,18.160104751586914,178.81393432617188,0.9570121765136719,23.26798439025879,9.2010498046875,1569,52,637,4,8,10,0,360.0649833679199,178.81393432617188,0,1,0,0,0,1,59188,587,mail
60,1,60,-1,52,1,163,-1,52,1,70,1,259,-1,52,1,8.01992416381836,0.7588863372802734,8.691072463989258,0.6499290466308594,0.3581047058105469,8.261919021606445,0.659942626953125,7555,52,1458,16,16,25,3,826.6839981079102,633.8191032409668,1,0,0,0,0,1,37320,587,mail
87,1,52,-1,127,-1,860,1,52,-1,225,-1,87,1,52,-1,27.462005615234375,5.356073379516602,1.2578964233398438,24.70707893371582,177.46686935424805,1.085042953491211,24.464130401611328,1879,52,860,5,8,11,0,387.4249458312988,177.46686935424805,0,1,0,0,1,1,37320,587,mail
60,1,60,-1,52,1,165,-1,52,1,70,1,261,-1,52,1,8.116006851196289,0.7920265197753906,9.023904800415039,0.6039142608642578,0.4951953887939453,8.473873138427734,0.6260871887207031,7596,52,2629,17,15,26,2,997.5810050964355,814.7978782653809,1,0,0,0,0,1,60006,587,mail
52,-1,127,-1,760,1,52,-1,225,-1,87,1,52,-1,129,-1,0.8080005645751953,1.180887222290039,29.288053512573242,362.76793479919434,4.555225372314453,23.280858993530273,10.040044784545898,1692,52,760,4,8,10,0,547.4929809570312,362.76793479919434,0,1,0,0,0,1,60006,587,mail
60,1,60,-1,52,1,163,-1,52,1,70,1,259,-1,52,1,8.063077926635742,0.7960796356201172,8.798837661743164,0.5400180816650391,0.7061958312988281,8.538007736206055,0.6449222564697266,7578,52,1458,16,16,25,3,760.5431079864502,578.3998966217041,1,0,0,0,0,1,41128,587,mail
52,-1,127,-1,1032,1,52,-1,225,-1,87,1,52,-1,129,-1,0.9250640869140625,0.9889602661132812,29.169082641601562,137.77899742126465,1.0950565338134766,32.997846603393555,0.1709461212158203,1964,52,1032,4,8,10,0,350.9809970855713,138.14806938171387,0,1,0,0,0,1,41128,587,mail
60,1,60,1,60,1,60,1,220,1,220,-1,60,1,60,1,1040.0259494781494,1040.050983428955,1039.9589538574219,708.6889743804932,0.5850791931152344,1050.7519245147705,1040.0550365447998,2120,60,220,29,1,28,0,28800.594806671143,1050.7519245147705,0,0,0,0,0,0,31026,13231,mail
60,1,60,1,60,1,60,1,60,1,60,1,60,1,60,1,1040.3189659118652,1039.8130416870117,1039.949893951416,1040.0512218475342,1040.0397777557373,1039.9630069732666,1040.0841236114502,1740,60,60,29,0,29,0,29120.577096939087,1040.3189659118652,0,0,0,0,0,0,31026,13231,mail
169,1,169,-1,52,1,169,1,52,-1,681,1,52,-1,169,-1,4.109859466552734,0.4220008850097656,0.5941390991210938,46.861886978149414,0.44417381286621094,0.331878662109375,3.782033920288086,10698,52,2864,17,15,24,3,81.67886734008789,46.861886978149414,0,1,0,0,1,1,52538,443,streaming
169,1,52,-1,169,1,52,-1,169,1,52,-1,169,-1,169,1,0.2570152282714844,0.392913818359375,0.30303001403808594,0.8950233459472656,0.32210350036621094,3.7338733673095703,20.294904708862305,17678,52,4270,11,21,22,6,112.27798461914062,49.009084701538086,0,1,0,0,1,1,52538,443,streaming
4270,-1,52,1,52,1,1458,-1,4270,-1,2068,-1,169,1,52,-1,0.34499168395996094,0.14901161193847656,0.392913818359375,0.06198883056640625,0.06198883056640625,0.0021457672119140625,0.2548694610595703,35420,52,4270,10,22,11,17,6.552934646606445,1.9221305847167969,0,1,0,0,1,1,52538,443,streaming
52,1,52,-1,567,-1,52,1,169,1,52,-1,1458,-1,1458,-1,0.07104873657226562,0.2720355987548828,0.21195411682128906,0.014066696166992188,0.3399848937988281,0.04482269287109375,0.029087066650390625,27975,52,2864,10,22,12,15,4.739999771118164,0.4029273986816406,0,1,0,0,0,1,52538,443,streaming
1458,-1,1458,-1,1458,-1,1458,-1,52,1,52,1,169,1,567,-1,0.024080276489257812,0.024080276489257812,0.0247955322265625,0.2930164337158203,0.2391338348388672,0.2548694610595703,0.06008148193359375,35194,52,2864,10,22,9,19,2.5930404663085938,0.2930164337158203,0,1,0,0,1,1,52538,443,streaming
876,-1,2864,-1,2864,-1,1458,-1,2864,-1,2864,-1,52,-1,52,1,0.05698204040527344,0.051975250244140625,0.07796287536621094,0.049114227294921875,0.05698204040527344,0.00095367431640625,0.08893013000488281,43051,52,4270,7,25,8,20,2.274036407470703,0.4248619079589844,0,1,0,0,1,1,52538,443,streaming
1458,-1,52,1,52,1,1458,-1,2864,-1,1458,-1,1458,-1,520,1,0.016927719116210938,0.011920928955078125,0.36215782165527344,0.03886222839355469,0.04100799560546875,0.04315376281738281,0.013828277587890625,36614,52,2864,9,23,7,22,2.6788711547851562,0.37097930908203125,0,1,0,0,1,1,52538,443,streaming
1458,-1,2864,-1,1458,-1,2864,-1,1458,-1,1458,-1,52,1,52,1,0.034809112548828125,0.03719329833984375,0.03886222839355469,0.0400543212890625,0.04410743713378906,0.041961669921875,0.0019073486328125,51085,52,5130,11,21,11,21,1.8019676208496094,0.2989768981933594,0,1,0,0,0,1,52538,443,streaming
4270,-1,1458,-1,4270,-1,1082,-1,2864,-1,52,1,52,1,52,1,0.06103515625,0.1239776611328125,0.06079673767089844,0.0,0.1780986785888672,0.13208389282226562,0.22292137145996094,67147,52,4270,8,24,7,23,2.0949840545654297,0.22292137145996094,0,1,0,0,0,1,52538,443,streaming
1458,-1,2864,-1,4270,-1,1458,-1,1458,-1,4270,-1,2864,-1,2864,-1,0.06198883056640625,0.06198883056640625,0.05984306335449219,0.0011920928955078125,0.06079673767089844,0.06198883056640625,0.12302398681640625,53348,52,4270,11,21,8,20,3.7457942962646484,0.659942626953125,0,1,0,0,1,1,52538,443,streaming
52,1,1458,-1,1458,-1,2864,-1,2864,-1,1458,-1,1458,-1,52,1,0.018835067749023438,0.047206878662109375,0.04887580871582031,0.051021575927734375,0.052928924560546875,0.05698204040527344,0.11205673217773438,67509,52,4270,7,25,7,25,1.7709732055664062,0.12493133544921875,0,1,0,0,0,1,52538,443,streaming
2864,-1,4270,-1,1458,-1,1458,-1,4270,-1,2864,-1,4270,-1,2864,-1,0.06198883056640625,0.06103515625,0.00095367431640625,0.06103515625,0.06103515625,0.06103515625,0.06198883056640625,59772,52,4270,9,23,9,22,2.232074737548828,0.36978721618652344,0,1,0,0,0,1,52538,443,streaming
169,1,52,-1,169,-1,52,1,169,1,52,-1,681,1,52,-1,0.35500526428222656,3.759145736694336,0.47087669372558594,0.6549358367919922,0.2810955047607422,0.5319118499755859,0.24318695068359375,12263,52,1561,16,16,22,4,96.92502021789551,41.940927505493164,0,1,0,0,1,1,52538,443,streaming
169,1,52,-1,681,1,52,-1,169,-1,52,1,1561,-1,1458,-1,48.83003234863281,0.5059242248535156,0.25200843811035156,3.7610530853271484,0.4508495330810547,14.029979705810547,0.0021457672119140625,19891,52,1561,12,20,17,11,79.87594604492188,48.83003234863281,0,1,0,0,1,1,52538,443,streaming
1450,-1,2864,-1,1458,-1,1458,-1,169,1,52,-1,52,1,286,1,0.030994415283203125,0.03314018249511719,0.032901763916015625,0.12612342834472656,0.12493133544921875,0.1590251922607422,0.10395050048828125,25241,52,2864,10,22,14,14,5.105018615722656,1.4350414276123047,0,1,0,0,1,1,52538,443,streaming
52,1,52,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,567,-1,0.10514259338378906,0.04100799560546875,0.015020370483398438,0.031948089599609375,0.027894973754882812,0.030994415283203125,0.0011920928955078125,29275,52,1561,10,22,9,18,2.838134765625,0.4761219024658203,0,1,0,0,0,1,52538,443,streaming
773,-1,52,-1,1458,-1,403,1,155,-1,169,1,52,-1,169,1,0.2751350402832031,0.04100799560546875,0.21195411682128906,0.16498565673828125,0.2970695495605469,0.270843505859375,0.30517578125,28225,52,1561,8,24,12,17,3.317117691040039,0.3597736358642578,0,1,0,0,1,1,52538,443,streaming
637,1,52,1,52,1,567,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.09512901306152344,0.13899803161621094,0.2899169921875,0.026941299438476562,0.025033950805664062,0.025987625122070312,0.028133392333984375,38538,52,2864,11,21,7,19,2.9611587524414062,0.44989585876464844,0,1,0,0,1,1,52538,443,streaming
2864,-1,2864,-1,2864,-1,2864,-1,1458,-1,1082,-1,52,1,52,1,0.04887580871582031,0.051021575927734375,0.05316734313964844,0.054836273193359375,0.0021457672119140625,0.1480579376220703,0.25081634521484375,48959,52,2864,7,25,6,23,2.3009777069091797,0.3170967102050781,0,1,0,0,0,1,52538,443,streaming
1458,-1,2864,-1,2627,-1,169,1,1458,-1,4270,-1,1458,-1,1458,-1,0.050067901611328125,0.051021575927734375,0.19598007202148438,0.05602836608886719,0.05602836608886719,0.05698204040527344,0.00095367431640625,51810,52,4270,10,22,8,22,2.095937728881836,0.2989768981933594,0,1,0,0,0,1,52538,443,streaming
1458,-1,2318,-1,52,1,52,1,520,1,52,1,52,-1,1561,-1,0.05984306335449219,0.012159347534179688,0.2129077911376953,0.031948089599609375,0.17905235290527344,0.3170967102050781,0.05888938903808594,39353,52,2864,9,23,8,22,1.786947250366211,0.34117698669433594,0,1,0,0,0,1,52538,443,streaming
2864,-1,1458,-1,1458,-1,2864,-1,2864,-1,1458,-1,1458,-1,871,1,0.04887580871582031,0.0011920928955078125,0.04982948303222656,0.05316734313964844,0.054836273193359375,0.0011920928955078125,0.26798248291015625,56343,52,4270,8,24,5,23,2.4950504302978516,0.4749298095703125,0,1,0,0,0,1,52538,443,streaming
